Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
0.3008813565830118,0.0030831022153386344,0.6563877085230013,0.0017997766606222116,0.007847852319148729,0.022558977113555347,0.006269875066276356,6.994096807845047e-4,4.5333265437580997e-4,1.8609183885445073e-5
3.1485737912428e-4,0.002350946172479195,2.781285014174801e-7,4.380806584899849e-6,4.968385080190548e-4,2.1276722345491017e-6,3.867344359340464e-6,0.09321578153154421,0.27503637260032676,0.6285745498568263
3.702932705714496e-4,0.004609892885541227,3.516746766362433e-7,5.807322517279941e-6,3.7072709255125307e-4,3.128843026129361e-6,4.9381828072941606e-6,0.18080314955747498,0.35511422035437107,0.4587174908164627
1.705845232169649e-4,2.654071995941394e-4,2.9105908376884074e-8,3.0558803603395485e-7,0.044536119864946176,1.0956435909752488e-7,1.1650676776498326e-7,5.646186115845738e-4,0.0023544079066878314,0.9521083011288991
0.08028608584403492,0.008537641217485317,0.2831464175730287,0.001355849182071261,0.018272995184562327,0.008585765471214715,0.5596978422335045,0.0026857379728095826,0.03630152720493499,0.0011301381163537631
9.725776655232243e-4,0.009490941365534864,2.8782670397619986e-5,9.46304652060124e-6,0.001741382581738183,1.138737032840521e-5,9.374483096630759e-5,0.004165414640214418,0.9204110645680084,0.06307524126076812
5.690559518379699e-4,5.733521723445132e-4,8.152779006662123e-7,1.603080848301988e-5,0.006881161334578562,5.138920782154884e-6,6.811035480645399e-6,0.003387314935640912,0.0038839636944846033,0.984676355868467
0.0477659713162665,0.06763954622931624,7.285758747292322e-4,0.003398110680815281,0.5236058693121987,0.005270928981129935,0.0010756761203058792,0.31793398368671794,0.002446599561168258,0.030134738237352025
0.0010836981107761956,0.009573128095617755,1.7164440956142392e-5,9.034853779745826e-6,0.0021174485638436025,9.366171461979063e-6,6.329973576909373e-5,0.006299537696085203,0.8580426545574851,0.12278466777422513
0.0029315065294788153,0.0028577212210665103,1.1076318067249593e-5,1.2892765455136212e-4,0.026336810727472664,6.361297702252298e-5,7.0940051631083e-5,0.013625317669738476,0.012423948746563454,0.9415501381044078
0.023769119622457834,0.013761674146579195,0.027333382787064816,0.0384473161661301,0.5089134804892518,0.06510057687924914,0.29056568109478087,0.016734129300150048,0.006673078003447517,0.008701561510888293
